"data","nchutefezgol","diaSemana","time","gol","nchutenogol","chutes","chutesgol","possebola","passes","precisaopasses","faltas","cartaoamarelo","cartaovermelho","impedimentos","escanteios","estadio","resultado"
"16/10/19",0.08,"qua","Bahia",1,0.46,13,6,0.37,337,0.81,15,2,0,0,6,"fora","venceu"
"16/10/19",0.1,"qua","Botafogo",1,0.3,10,3,0.64,485,0.83,11,0,0,2,7,"fora","perdeu"
"17/10/19",0.09,"qui","Ceará SC",1,0.27,11,3,0.32,228,0.69,11,4,0,2,7,"fora","perdeu"
"17/10/19",0.08,"qui","Internacional",2,0.38,26,10,0.71,675,0.89,16,3,0,2,8,"fora","venceu"
"16/10/19",0.12,"qua","Corinthians",2,0.29,17,5,0.56,411,0.84,16,4,0,0,5,"fora","empatou"
"19/10/19",0.08,"sáb","Grêmio",1,0.31,13,4,0.6,504,0.88,17,1,1,0,8,"fora","perdeu"
"20/10/19",0,"seg","Avaí",0,0.17,6,1,0.22,206,0.62,11,1,1,1,0,"fora","perdeu"
"20/10/19",0.11,"seg","Vasco da Gama",1,0.33,9,3,0.29,250,0.73,12,1,0,0,3,"fora","venceu"
"19/10/19",0.14,"sáb","Cruzeiro",2,0.36,14,5,0.45,394,0.75,18,1,0,0,4,"fora","venceu"
"20/10/19",0,"seg","Santos",0,0.09,11,1,0.7,504,0.83,14,4,0,1,7,"fora","perdeu"
"20/10/19",0.12,"seg","Palmeiras",1,0.25,8,2,0.47,407,0.8,11,2,0,4,1,"fora","empatou"
"20/10/19",0,"seg","Fluminense",0,0.4,10,4,0.53,408,0.86,13,5,0,1,7,"fora","perdeu"
"21/10/19",0.12,"ter","CSA",1,0.38,8,3,0.57,511,0.87,16,1,1,2,3,"fora","perdeu"
"21/10/19",0.15,"ter","Ceará SC",2,0.46,13,6,0.52,405,0.77,11,3,0,1,17,"fora","venceu"
"20/10/19",0.1,"seg","Goiás",2,0.38,21,8,0.51,314,0.82,14,5,0,2,9,"fora","empatou"
"26/10/19",0.08,"seg","Chapecoense",1,0.38,13,5,0.32,258,0.7,14,4,0,0,5,"fora","empatou"
"26/10/19",0,"seg","Santos",0,0.16,19,3,0.64,502,0.82,12,1,0,5,3,"fora","empatou"
"26/10/19",0.12,"seg","Vasco da Gama",1,0.38,8,3,0.36,321,0.75,14,3,0,0,3,"fora","empatou"
"26/10/19",0.18,"seg","Internacional",3,0.35,17,6,0.44,388,0.79,11,5,0,2,4,"fora","venceu"
"27/10/19",0,"ter","Atlético-MG",0,0.33,9,3,0.39,353,0.79,11,0,0,4,6,"fora","perdeu"
"27/10/19",0,"ter","CSA",0,0.57,7,4,0.36,351,0.82,13,2,0,5,2,"fora","perdeu"
"27/10/19",0,"ter","Botafogo",0,0.22,9,2,0.47,441,0.86,9,2,0,0,7,"fora","perdeu"
"27/10/19",0.12,"ter","Palmeiras",2,0.25,16,4,0.63,463,0.82,17,2,0,2,5,"fora","venceu"
"30/10/19",0.33,"sáb","Grêmio",3,0.44,9,4,0.57,496,0.83,13,2,0,0,4,"fora","venceu"
"30/10/19",0,"sáb","São Paulo",0,0.29,14,4,0.69,581,0.87,14,0,0,0,3,"fora","perdeu"
"30/10/19",0.2,"sáb","Chapecoense",2,0.3,10,3,0.29,207,0.62,10,3,0,0,2,"fora","venceu"
"30/10/19",0,"sáb","Fluminense",0,0.19,21,4,0.72,686,0.87,8,1,0,2,10,"fora","perdeu"
"30/10/19",0.27,"sáb","Fortaleza",3,0.55,11,6,0.49,448,0.81,10,1,0,0,4,"fora","venceu"
"31/10/19",0.17,"dom","Flamengo",2,0.5,12,6,0.63,386,0.8,15,3,1,0,9,"fora","empatou"
"31/10/19",0,"dom","Bahia",0,0.33,3,1,0.38,290,0.7,26,3,0,1,0,"fora","perdeu"
"31/10/19",0.33,"dom","Cruzeiro",2,0.5,6,3,0.43,328,0.69,15,3,0,1,4,"fora","venceu"
"30/10/19",0.08,"sáb","Corinthians",1,0.17,12,2,0.56,469,0.85,10,2,0,2,3,"fora","perdeu"
"31/10/19",0.1,"dom","Athletico-PR",1,0.3,10,3,0.45,405,0.78,22,2,0,0,5,"fora","empatou"
"02/11/19",0,"ter","Ceará SC",0,0.38,13,5,0.44,395,0.86,19,2,0,2,5,"fora","perdeu"
"03/11/19",0.14,"qua","Corinthians",1,0.57,7,4,0.31,293,0.72,10,1,0,2,2,"fora","perdeu"
"02/11/19",0.25,"ter","São Paulo",3,0.5,12,6,0.62,528,0.89,11,2,0,2,2,"fora","venceu"
"02/11/19",0,"ter","Vasco da Gama",0,0.08,12,1,0.33,308,0.76,12,3,0,1,3,"fora","empatou"
"02/11/19",0.12,"ter","Atlético-MG",2,0.38,16,6,0.41,290,0.78,19,2,1,2,7,"fora","empatou"
"03/11/19",0.08,"qua","Bahia",1,0.23,13,3,0.36,270,0.77,11,0,0,3,5,"fora","empatou"
"03/11/19",0,"qua","Avaí",0,0.33,12,4,0.52,401,0.81,19,3,0,0,3,"fora","perdeu"
"03/11/19",0.08,"qua","Botafogo",1,0.46,13,6,0.37,278,0.7,8,0,0,0,8,"fora","perdeu"
"03/11/19",0,"qua","Internacional",0,0,5,0,0.41,359,0.81,16,2,1,0,3,"fora","perdeu"
"06/11/19",0.22,"dom","Santos",2,0.33,9,3,0.53,412,0.78,11,2,1,2,6,"fora","venceu"
"06/11/19",0.13,"dom","Fortaleza",2,0.53,15,8,0.41,388,0.85,9,3,0,1,6,"fora","perdeu"
"06/11/19",0,"dom","Goiás",0,0.43,7,3,0.47,350,0.77,16,2,0,1,8,"fora","perdeu"
"06/11/19",0.1,"dom","Palmeiras",2,0.3,20,6,0.55,374,0.78,27,4,0,1,6,"fora","venceu"
"07/11/19",0.4,"seg","Fluminense",2,0.8,5,4,0.43,475,0.86,16,1,0,1,2,"fora","venceu"
"07/11/19",0.06,"seg","Flamengo",1,0.17,18,3,0.71,497,0.86,14,2,0,0,10,"fora","venceu"
"07/11/19",0,"seg","Internacional",0,0.19,16,3,0.6,593,0.87,11,2,0,1,4,"fora","perdeu"
"06/11/19",0.14,"dom","Chapecoense",1,0.29,7,2,0.33,247,0.68,16,3,0,1,4,"fora","empatou"
"07/11/19",0.11,"seg","CSA",1,0.33,9,3,0.35,354,0.86,16,2,0,1,3,"fora","perdeu"
"09/11/19",0.18,"qui","Santos",3,0.65,17,11,0.57,444,0.82,16,2,0,3,4,"fora","venceu"
"10/11/19",0,"sex","Atlético-MG",0,0,17,0,0.41,302,0.76,12,1,0,0,8,"fora","empatou"
"09/11/19",0.14,"qui","Corinthians",1,0.29,7,2,0.54,394,0.79,18,1,0,0,2,"fora","empatou"
"10/11/19",0.07,"sex","Fluminense",1,0.36,14,5,0.61,621,0.86,9,2,0,0,3,"fora","perdeu"
"10/11/19",0.14,"sex","Grêmio",1,0.29,7,2,0.52,477,0.87,13,2,0,0,2,"fora","venceu"
"10/11/19",0.38,"sex","Vasco da Gama",3,0.75,8,6,0.41,337,0.82,18,2,0,0,3,"fora","venceu"
"10/11/19",0,"sex","Ceará SC",0,0.2,15,3,0.64,483,0.84,17,4,0,0,8,"fora","perdeu"
"10/11/19",0.11,"sex","Bahia",1,0.22,9,2,0.33,278,0.68,11,0,0,0,2,"fora","perdeu"
"11/11/19",0,"sáb","Avaí",0,0.29,17,5,0.63,502,0.85,16,2,1,1,4,"fora","perdeu"
"16/11/19",0.08,"sáb","Atlético-MG",1,0.38,13,5,0.46,423,0.82,15,3,0,3,2,"fora","empatou"
"16/11/19",0.07,"sáb","São Paulo",1,0.27,15,4,0.59,463,0.81,25,3,0,4,4,"fora","empatou"
"13/11/19",0.44,"ter","Vasco da Gama",4,0.67,9,6,0.32,245,0.71,25,5,0,1,4,"fora","empatou"
"17/11/19",0.11,"dom","Flamengo",1,0.56,9,5,0.31,270,0.68,15,2,1,0,0,"fora","venceu"
"17/11/19",0.05,"dom","Palmeiras",1,0.23,22,5,0.55,481,0.87,16,0,0,0,4,"fora","empatou"
"18/11/19",0.05,"seg","Goiás",1,0.29,21,6,0.53,384,0.78,16,2,0,1,16,"fora","empatou"
"17/11/19",0,"dom","Internacional",0,0.15,13,2,0.51,421,0.75,19,2,0,0,3,"fora","empatou"
"17/11/19",0,"dom","Ceará SC",0,0.4,15,6,0.6,508,0.85,15,1,0,2,5,"fora","perdeu"
"17/11/19",0,"dom","CSA",0,0.25,8,2,0.36,294,0.81,20,1,0,1,3,"fora","perdeu"
"23/11/19",0.11,"dom","Cruzeiro",1,0.22,9,2,0.43,356,0.78,19,2,0,1,4,"fora","perdeu"
"24/11/19",0.3,"ter","Bahia",3,0.3,10,3,0.53,415,0.78,23,2,0,0,5,"fora","perdeu"
"18/11/19",0,"seg","Avaí",0,0.4,10,4,0.27,223,0.65,20,2,0,0,2,"fora","empatou"
"24/11/19",0.29,"ter","Grêmio",2,0.43,7,3,0.61,609,0.85,14,3,0,1,4,"fora","venceu"
"24/11/19",0,"ter","Corinthians",0,0.2,25,5,0.72,597,0.88,19,2,0,2,8,"fora","perdeu"
"24/11/19",0.33,"ter","Fortaleza",2,0.5,6,3,0.39,366,0.79,12,2,0,3,3,"fora","empatou"
"25/11/19",0.05,"qua","Fluminense",1,0.37,19,7,0.61,604,0.91,14,2,0,2,3,"fora","venceu"
"24/11/19",0.07,"ter","Chapecoense",1,0.13,15,2,0.42,360,0.75,15,1,1,0,4,"fora","venceu"
"24/11/19",0.17,"ter","São Paulo",1,0.33,6,2,0.51,479,0.83,16,1,0,0,5,"fora","empatou"
"27/11/19",0.15,"sex","Goiás",2,0.54,13,7,0.31,259,0.61,24,4,0,2,3,"fora","venceu"
"27/11/19",0.1,"sex","Atlético-MG",1,0.3,10,3,0.42,346,0.77,20,1,0,2,4,"fora","empatou"
"27/11/19",0.2,"sex","Ceará SC",1,0.2,5,1,0.34,287,0.78,10,1,1,1,3,"fora","perdeu"
"27/11/19",0.11,"sex","Botafogo",1,0.22,9,2,0.41,290,0.74,18,3,0,0,2,"fora","venceu"
"28/11/19",0.07,"dom","Santos",1,0.29,14,4,0.63,419,0.85,17,6,2,3,8,"fora","perdeu"
"28/11/19",0,"dom","Palmeiras",0,0.3,10,3,0.55,551,0.88,20,4,0,2,6,"fora","perdeu"
"28/11/19",0,"dom","Vasco da Gama",0,0.5,10,5,0.44,376,0.82,16,2,0,0,5,"fora","perdeu"
"27/11/19",0,"sex","Avaí",0,0.11,9,1,0.35,277,0.75,13,1,0,3,3,"fora","perdeu"
"28/11/19",0.2,"dom","CSA",1,0.6,5,3,0.27,215,0.6,16,4,0,2,1,"fora","venceu"
"30/11/19",0.1,"ter","Athletico-PR",1,0.3,10,3,0.48,373,0.77,16,1,1,2,4,"fora","empatou"
"01/12/19",0.33,"qua","Flamengo",3,0.89,9,8,0.56,545,0.87,21,2,0,1,6,"fora","venceu"
"01/12/19",0.18,"qua","Fortaleza",2,0.55,11,6,0.42,334,0.79,15,4,0,1,6,"fora","venceu"
"01/12/19",0.14,"qua","Fluminense",1,0.29,7,2,0.57,488,0.84,20,5,0,0,4,"fora","empatou"
"30/11/19",0.06,"ter","Internacional",1,0.41,17,7,0.56,475,0.84,14,3,0,1,9,"fora","venceu"
"01/12/19",0.12,"qua","Bahia",2,0.47,17,8,0.48,372,0.82,12,3,1,0,8,"fora","venceu"
"02/12/19",0,"qui","Cruzeiro",0,0.07,14,1,0.59,400,0.8,19,3,0,0,17,"fora","perdeu"
"01/12/19",0,"qua","São Paulo",0,0.1,10,1,0.58,521,0.84,16,0,0,1,5,"fora","perdeu"
"01/12/19",0.08,"qua","Corinthians",1,0.31,13,4,0.59,394,0.81,8,1,0,3,5,"fora","perdeu"
"01/12/19",0,"qua","Chapecoense",0,0,4,0,0.32,243,0.78,19,4,0,0,2,"fora","perdeu"
"04/12/19",0,"dom","Fortaleza",0,0.31,13,4,0.41,411,0.87,9,0,1,1,1,"fora","empatou"
"04/12/19",0,"dom","Santos",0,0.33,9,3,0.49,364,0.83,9,3,1,5,3,"fora","perdeu"
"04/12/19",0,"dom","Botafogo",0,0.46,13,6,0.52,446,0.83,10,3,0,1,8,"fora","perdeu"
"04/12/19",0,"dom","CSA",0,0.3,10,3,0.44,369,0.84,13,1,1,1,5,"fora","perdeu"
"04/12/19",0.05,"dom","Corinthians",1,0.16,19,3,0.64,479,0.86,14,4,0,0,6,"fora","venceu"
"05/12/19",0,"seg","Cruzeiro",0,0.15,13,2,0.37,342,0.79,21,3,1,1,6,"fora","perdeu"
"05/12/19",0.1,"seg","Goiás",1,0.3,10,3,0.56,475,0.87,13,1,0,1,3,"fora","perdeu"
"04/12/19",0.09,"dom","Internacional",1,0.27,11,3,0.58,515,0.83,19,4,0,1,2,"fora","perdeu"
"05/12/19",0.12,"seg","Avaí",1,0.38,8,3,0.32,283,0.71,13,1,0,2,3,"fora","perdeu"
"05/12/19",0.1,"seg","Vasco da Gama",1,0.4,10,4,0.54,510,0.89,11,2,1,2,6,"fora","empatou"
"08/12/19",0,"sex","Flamengo",0,0.2,5,1,0.49,386,0.81,15,3,0,0,5,"fora","perdeu"
"08/12/19",0.1,"sex","Atlético-MG",1,0.4,10,4,0.35,272,0.71,16,1,0,1,3,"fora","perdeu"
"08/12/19",0.07,"sex","Ceará SC",1,0.14,14,2,0.49,382,0.78,19,2,0,2,6,"fora","empatou"
"08/12/19",0.2,"sex","Fluminense",2,0.3,10,3,0.4,360,0.76,14,3,0,2,5,"fora","venceu"
"08/12/19",0.15,"sex","São Paulo",2,0.31,13,4,0.58,493,0.89,24,2,1,1,4,"fora","venceu"
"08/12/19",0.09,"sex","Bahia",1,0.36,11,4,0.43,308,0.75,15,1,0,3,3,"fora","perdeu"
"08/12/19",0.11,"sex","Chapecoense",1,0.22,9,2,0.48,363,0.84,16,3,0,0,2,"fora","empatou"
"08/12/19",0.25,"sex","Palmeiras",2,0.62,8,5,0.43,384,0.81,11,1,0,2,3,"fora","venceu"
"08/12/19",0.13,"sex","Grêmio",2,0.4,15,6,0.55,392,0.8,8,1,0,2,4,"fora","perdeu"
"08/08/20",0.09,"qua","Internacional",1,0.36,11,4,0.58,504,0.81,21,4,0,2,6,"fora","venceu"
"08/08/20",0.18,"qua","Ceará SC",2,0.45,11,5,0.6,487,0.82,18,3,0,0,4,"fora","perdeu"
"09/08/20",0.1,"qui","Atlético-MG",1,0.4,10,4,0.37,321,0.71,24,2,0,3,2,"fora","venceu"
"09/08/20",0.06,"qui","Bragantino",1,0.33,18,6,0.46,377,0.8,19,1,0,2,2,"fora","empatou"
"08/08/20",0.15,"qua","Athletico-PR",2,0.38,13,5,0.57,549,0.89,10,2,0,1,4,"fora","venceu"
"12/08/20",0,"seg","Coritiba",0,0.2,15,3,0.55,486,0.85,18,5,0,5,8,"fora","perdeu"
"12/08/20",0.08,"seg","Goiás",1,0.23,13,3,0.21,196,0.72,18,3,0,1,3,"fora","perdeu"
"09/08/20",0,"qui","Fluminense",0,0.4,10,4,0.47,447,0.8,16,3,0,1,3,"fora","perdeu"
"12/08/20",0.25,"seg","Corinthians",2,0.62,8,5,0.44,426,0.74,11,1,0,1,4,"fora","perdeu"
"12/08/20",0.11,"seg","Botafogo",1,0.33,9,3,0.45,472,0.82,8,1,0,1,3,"fora","empatou"
"13/08/20",0,"ter","Santos",0,0.17,6,1,0.41,379,0.79,14,3,0,2,4,"fora","perdeu"
"12/08/20",0.11,"seg","Palmeiras",1,0.11,9,1,0.48,400,0.82,31,3,0,0,3,"fora","empatou"
"13/08/20",0,"ter","Fortaleza",0,0.25,12,3,0.48,443,0.85,18,2,0,3,7,"fora","perdeu"
"12/08/20",0.07,"seg","Grêmio",1,0.57,14,8,0.58,571,0.87,7,1,0,0,7,"fora","empatou"
"12/08/20",0,"seg","Flamengo",0,0.33,9,3,0.66,555,0.88,19,1,1,1,5,"fora","perdeu"
"13/08/20",0,"ter","Sport Recife",0,0.08,13,1,0.54,416,0.84,17,3,1,4,8,"fora","perdeu"
"15/08/20",0.06,"qui","Flamengo",1,0.39,18,7,0.65,541,0.88,16,3,0,1,5,"fora","venceu"
"15/08/20",0,"qui","Corinthians",0,0.4,5,2,0.53,571,0.88,14,3,0,0,5,"fora","empatou"
"15/08/20",0.09,"qui","Goiás",1,0.45,11,5,0.35,369,0.75,16,3,0,0,2,"fora","empatou"
"16/08/20",0,"sáb","Ceará SC",0,0.08,13,1,0.39,309,0.77,16,4,0,0,0,"fora","perdeu"
"16/08/20",0.06,"sáb","Bragantino",1,0.19,16,3,0.58,505,0.82,16,1,0,1,7,"fora","perdeu"
"16/08/20",0.11,"sáb","Internacional",1,0.33,9,3,0.57,433,0.78,24,2,0,1,4,"fora","perdeu"
"16/08/20",0.07,"sáb","Sport Recife",1,0.27,15,4,0.69,509,0.82,15,2,0,2,9,"fora","empatou"
"16/08/20",0,"sáb","Botafogo",0,0.4,15,6,0.41,392,0.87,8,1,0,1,7,"fora","empatou"
"16/08/20",0.09,"sáb","São Paulo",1,0.45,11,5,0.6,559,0.86,15,5,0,1,4,"fora","perdeu"
"19/08/20",0.23,"ter","Fortaleza",3,0.23,13,3,0.52,410,0.79,15,2,0,2,6,"fora","venceu"
"16/08/20",0.08,"sáb","Athletico-PR",1,0.17,12,2,0.68,587,0.88,22,1,0,0,6,"fora","perdeu"
"19/08/20",0.11,"ter","Fluminense",1,0.44,9,4,0.48,406,0.81,14,5,0,0,4,"fora","perdeu"
"19/08/20",0.1,"ter","Palmeiras",1,0.3,10,3,0.44,362,0.78,20,0,0,3,8,"fora","venceu"
"19/08/20",0.1,"ter","Grêmio",1,0.2,10,2,0.39,390,0.8,20,3,0,3,2,"fora","empatou"
"19/08/20",0.03,"ter","Atlético-MG",1,0.29,31,9,0.74,609,0.87,10,0,0,2,16,"fora","perdeu"
"19/08/20",0,"ter","Atlético-GO",0,0.14,7,1,0.42,337,0.72,17,3,0,2,3,"fora","perdeu"
"20/08/20",0.06,"qui","Santos",1,0.31,16,5,0.59,513,0.85,17,2,0,1,5,"fora","venceu"
"19/08/20",0.11,"ter","Coritiba",1,0.44,9,4,0.36,352,0.82,7,1,1,3,0,"fora","perdeu"
"20/08/20",0.6,"qui","Vasco da Gama",3,0.8,5,4,0.42,375,0.81,14,3,0,2,2,"fora","venceu"
"22/08/20",0.11,"sáb","Fluminense",1,0.22,9,2,0.34,326,0.73,12,3,0,2,2,"fora","venceu"
"22/08/20",0,"sáb","Atlético-MG",0,0.09,11,1,0.67,620,0.81,21,2,0,1,5,"fora","perdeu"
"22/08/20",0,"sáb","Atlético-GO",0,0.25,16,4,0.67,541,0.82,19,2,0,2,11,"fora","perdeu"
"20/08/20",0.12,"qui","Bahia",1,0.62,8,5,0.32,304,0.68,16,2,0,1,6,"fora","empatou"
"23/08/20",0.14,"dom","Botafogo",1,0.14,7,1,0.33,314,0.78,17,3,0,2,4,"fora","empatou"
"23/08/20",0.29,"dom","Coritiba",2,0.57,7,4,0.54,397,0.75,18,0,0,2,3,"fora","venceu"
"23/08/20",0,"dom","Grêmio",0,0.29,14,4,0.54,474,0.82,17,2,0,0,4,"fora","empatou"
"23/08/20",0.12,"dom","Santos",1,0.12,8,1,0.52,383,0.76,15,2,1,0,6,"fora","perdeu"
"23/08/20",0.09,"dom","São Paulo",1,0.36,11,4,0.45,425,0.84,25,3,0,0,3,"fora","venceu"
"23/08/20",0,"dom","Bahia",0,0.44,16,7,0.62,538,0.84,7,2,0,1,11,"fora","perdeu"
"29/08/20",0.29,"seg","Internacional",2,0.57,7,4,0.53,542,0.87,24,1,0,2,3,"fora","venceu"
"29/08/20",0.09,"seg","Palmeiras",1,0.45,11,5,0.51,456,0.82,16,2,0,4,2,"fora","empatou"
"26/08/20",0,"qui","Athletico-PR",0,0.6,5,3,0.43,464,0.8,16,1,0,1,1,"fora","perdeu"
"29/08/20",0.11,"seg","Vasco da Gama",1,0.44,9,4,0.54,527,0.84,16,1,1,1,4,"fora","perdeu"
"26/08/20",0.1,"qui","Fortaleza",1,0.3,10,3,0.4,405,0.81,12,2,0,5,1,"fora","empatou"
"30/08/20",0.15,"ter","Ceará SC",2,0.38,13,5,0.45,308,0.73,11,2,0,2,4,"fora","venceu"
"30/08/20",0.14,"ter","Corinthians",1,0.71,7,5,0.46,388,0.8,22,0,0,1,4,"fora","perdeu"
"30/08/20",0,"ter","Sport Recife",0,0.33,6,2,0.41,387,0.79,19,4,0,1,2,"fora","perdeu"
"29/08/20",0,"seg","Bragantino",0,0.4,5,2,0.41,395,0.83,10,2,1,1,4,"fora","perdeu"
"30/08/20",0.1,"ter","Flamengo",1,0.6,10,6,0.47,399,0.8,26,7,0,1,2,"fora","venceu"
"02/09/20",0,"sex","Coritiba",0,0.43,7,3,0.45,433,0.8,21,1,0,0,6,"fora","empatou"
"02/09/20",0.07,"sex","Atlético-GO",1,0.2,15,3,0.57,468,0.84,16,1,0,1,9,"fora","empatou"
"02/09/20",0,"sex","Fortaleza",0,0,5,0,0.73,620,0.85,18,2,0,2,6,"fora","perdeu"
"02/09/20",0.18,"sex","Corinthians",2,0.36,11,4,0.54,511,0.87,12,3,0,0,6,"fora","venceu"
"02/09/20",0.06,"sex","Bragantino",1,0.17,18,3,0.42,354,0.77,12,2,0,0,8,"fora","empatou"
"02/09/20",0.22,"sex","Vasco da Gama",2,0.33,9,3,0.37,267,0.76,21,3,0,1,2,"fora","empatou"
"03/09/20",0,"sáb","São Paulo",0,0.31,13,4,0.48,468,0.78,11,0,0,1,3,"fora","perdeu"
"02/09/20",0.25,"sex","Flamengo",5,0.45,20,9,0.59,647,0.86,17,2,0,2,6,"fora","venceu"
"02/09/20",0.12,"sex","Internacional",1,0.25,8,2,0.52,403,0.75,23,5,0,0,4,"fora","empatou"
"03/09/20",0.4,"sáb","Sport Recife",2,0.6,5,3,0.27,277,0.6,11,5,0,1,1,"fora","venceu"
"05/09/20",0.14,"ter","Santos",1,0.57,7,4,0.39,269,0.75,16,4,2,3,5,"fora","venceu"
"05/09/20",0.25,"ter","Fortaleza",1,0.5,4,2,0.38,329,0.8,21,1,0,4,3,"fora","perdeu"
"05/09/20",0.15,"ter","Botafogo",2,0.23,13,3,0.39,339,0.81,10,1,0,2,6,"fora","empatou"
"06/09/20",0.14,"qua","Palmeiras",2,0.29,14,4,0.62,581,0.85,12,3,0,2,3,"fora","venceu"
"06/09/20",0.22,"qua","Bahia",2,0.44,9,4,0.38,326,0.69,12,3,0,2,5,"fora","empatou"
"06/09/20",0.1,"qua","Fluminense",1,0.4,10,4,0.49,451,0.8,13,0,0,2,2,"fora","perdeu"
"06/09/20",0.1,"qua","Goiás",1,0.4,10,4,0.47,453,0.84,17,0,0,0,4,"fora","perdeu"
"06/09/20",0.17,"qua","Grêmio",1,0.33,6,2,0.51,471,0.83,13,2,1,1,3,"fora","empatou"
"06/09/20",0.05,"qua","Atlético-MG",1,0.1,21,2,0.53,476,0.85,19,3,0,2,4,"fora","venceu"
"06/09/20",0,"qua","Athletico-PR",0,0.29,14,4,0.68,603,0.86,16,1,0,1,2,"fora","perdeu"
"09/09/20",0,"dom","Sport Recife",0,0.25,4,1,0.47,383,0.82,14,1,0,2,1,"fora","perdeu"
"09/09/20",0.23,"dom","Coritiba",3,0.23,13,3,0.45,396,0.82,13,2,1,2,2,"fora","empatou"
"09/09/20",0.15,"dom","Flamengo",2,0.46,13,6,0.53,508,0.87,16,1,0,2,6,"fora","venceu"
"09/09/20",0.1,"dom","Bragantino",1,0.2,10,2,0.4,341,0.74,18,2,0,2,1,"fora","empatou"
"09/09/20",0.09,"dom","Botafogo",1,0.45,11,5,0.38,310,0.81,10,0,0,2,3,"fora","empatou"
"09/09/20",0.06,"dom","Atlético-MG",1,0.25,16,4,0.59,424,0.79,15,2,1,1,5,"fora","perdeu"
"10/09/20",0,"seg","Ceará SC",0,0.17,6,1,0.38,317,0.68,16,2,0,1,3,"fora","perdeu"
"10/09/20",0.11,"seg","Grêmio",2,0.33,18,6,0.49,479,0.87,9,2,1,2,4,"fora","venceu"
"10/09/20",0.15,"seg","Atlético-GO",2,0.54,13,7,0.45,380,0.81,23,1,0,1,4,"fora","venceu"
"10/09/20",0.1,"seg","Palmeiras",2,0.38,21,8,0.45,437,0.88,16,2,0,2,6,"fora","venceu"
"13/09/20",0.33,"sex","Fortaleza",1,0.67,3,2,0.43,424,0.87,13,2,1,0,2,"fora","empatou"
"13/09/20",0.08,"sex","Bragantino",1,0.33,12,4,0.36,306,0.75,18,1,0,0,3,"fora","perdeu"
"13/09/20",0.11,"sex","Corinthians",1,0.33,9,3,0.52,378,0.84,15,4,0,2,8,"fora","perdeu"
"12/09/20",0,"qui","Coritiba",0,0.2,5,1,0.57,463,0.85,12,0,1,3,6,"fora","perdeu"
"12/09/20",0.17,"qui","São Paulo",2,0.5,12,6,0.45,338,0.81,20,2,0,3,2,"fora","empatou"
"13/09/20",0.08,"sex","Atlético-GO",1,0.33,12,4,0.47,380,0.79,20,2,0,1,5,"fora","venceu"
"13/09/20",0.22,"sex","Sport Recife",2,0.44,9,4,0.36,327,0.76,12,3,1,1,2,"fora","empatou"
"13/09/20",0,"sex","Internacional",0,0.27,15,4,0.79,572,0.9,14,3,0,5,12,"fora","perdeu"
"13/09/20",0,"sex","Flamengo",0,0.18,11,2,0.63,570,0.84,6,0,0,2,8,"fora","perdeu"
"13/09/20",0.21,"sex","Vasco da Gama",3,0.43,14,6,0.51,443,0.81,8,2,0,2,4,"fora","venceu"
"20/09/20",0.11,"dom","Palmeiras",1,0.22,9,2,0.36,336,0.76,21,3,0,2,3,"fora","empatou"
"19/09/20",0.15,"sex","Ceará SC",2,0.46,13,6,0.58,417,0.82,11,3,0,1,9,"fora","perdeu"
"19/09/20",0,"sex","Internacional",0,0.09,11,1,0.58,420,0.84,20,3,0,2,7,"fora","perdeu"
"16/09/20",0.08,"ter","Bahia",2,0.28,25,7,0.67,533,0.88,13,2,0,5,11,"fora","perdeu"
"19/09/20",0.29,"sex","Atlético-MG",4,0.57,14,8,0.56,468,0.84,14,0,0,4,4,"fora","venceu"
"20/09/20",0,"dom","Vasco da Gama",0,0.27,11,3,0.45,415,0.86,15,2,0,0,6,"fora","perdeu"
"20/09/20",0,"dom","Fluminense",0,0.22,18,4,0.74,700,0.87,9,1,0,3,8,"fora","perdeu"
"26/09/20",0,"dom","Bahia",0,0.29,14,4,0.44,410,0.81,11,1,0,4,6,"fora","perdeu"
"23/09/20",0,"qua","Corinthians",0,0.12,16,2,0.53,486,0.86,15,4,0,2,8,"fora","perdeu"
"20/09/20",0,"dom","Santos",0,0.29,21,6,0.56,416,0.83,13,2,0,1,10,"fora","empatou"
"26/09/20",0.11,"dom","Grêmio",1,0.44,9,4,0.46,408,0.8,11,1,0,0,4,"fora","perdeu"
"26/09/20",0.05,"dom","São Paulo",1,0.32,19,6,0.58,536,0.82,16,0,0,0,4,"fora","empatou"
"27/09/20",0.2,"seg","Goiás",2,0.7,10,7,0.4,286,0.71,14,4,0,3,7,"fora","empatou"
"27/09/20",0.1,"seg","Flamengo",1,0.4,10,4,0.4,335,0.81,16,2,0,0,4,"fora","empatou"
"27/09/20",0.08,"seg","Bragantino",1,0.25,12,3,0.42,363,0.83,16,1,0,1,5,"fora","empatou"
"30/09/20",0,"sex","Atlético-GO",0,0.33,18,6,0.46,397,0.81,12,0,0,2,7,"fora","empatou"
"27/09/20",0.08,"seg","Fortaleza",1,0.25,12,3,0.45,369,0.85,20,1,0,1,5,"fora","empatou"
"28/09/20",0,"qua","Coritiba",0,0.1,10,1,0.57,532,0.86,19,1,1,3,4,"fora","perdeu"
"30/09/20",0.17,"sex","Bahia",2,0.33,12,4,0.38,322,0.74,14,3,0,1,5,"fora","venceu"
"27/09/20",0.06,"seg","Botafogo",1,0.31,16,5,0.46,359,0.81,12,3,0,0,5,"fora","empatou"
